Tiempo_ms,PWM_porcentaje,RPM
1176,0,42.9738
1187,0,42.9738
1197,0,42.9738
1208,0,42.9738
1218,0,42.9738
1229,0,42.9738
1239,0,42.9738
1250,0,42.9738
1260,0,42.9738
1271,0,42.9738
1281,0,42.9738
1292,0,42.9738
1302,0,42.9738
1313,0,42.9738
1323,0,42.9738
1334,0,42.9738
1344,0,42.9738
1354,0,42.9738
1365,0,42.9738
1375,0,42.9738
1386,0,42.9738
1396,0,42.9738
1407,0,42.9738
1417,0,42.9738
1428,0,42.9738
1438,0,42.9738
1449,0,42.9738
1459,0,42.9738
1470,0,42.9738
1480,0,42.9738
1491,0,42.9738
1501,0,42.9738
1512,0,42.9738
1522,0,42.9738
1533,0,42.9738
1546,0,42.9738
1557,0,42.9738
1568,0,42.9738
1578,0,42.9738
1589,0,42.9738
1599,0,42.9738
1610,0,42.9738
1620,0,42.9738
1631,0,42.9738
1641,0,42.9738
1652,0,42.9738
1662,0,42.9738
1673,0,42.9738
1683,0,42.9738
1694,0,42.9738
1704,0,42.9738
1715,0,42.9738
1725,0,42.9738
1736,0,42.9738
1746,0,42.9738
1757,0,42.9738
1767,0,42.9738
1778,0,42.9738
1788,0,42.9738
1798,0,42.9738
1809,0,42.9738
1819,0,42.9738
1830,0,42.9738
1840,0,42.9738
1851,0,42.9738
1861,0,42.9738
1872,0,42.9738
1882,0,42.9738
1893,0,42.9738
1903,0,42.9738
1914,0,42.9738
1924,0,42.9738
1935,0,42.9738
1945,0,42.9738
1956,0,42.9738
1966,0,42.9738
1977,0,42.9738
1987,0,42.9738
1998,0,42.9738
2008,0,42.9738
2020,10,42.9738
2030,10,42.9738
2041,10,42.9738
2051,10,42.9738
2062,10,42.9738
2072,10,42.9738
2083,10,42.9738
2093,10,42.9738
2104,10,42.9738
2114,10,42.9738
2125,10,42.9738
2135,10,42.9738
2146,10,42.9738
2156,10,42.9738
2167,10,42.9738
2177,10,42.9738
2188,10,42.9738
2198,10,42.9738
2209,10,42.9738
2219,10,42.9738
2230,10,42.9738
2240,10,42.9738
2254,10,42.9738
2265,10,42.9738
2276,10,42.9738
2286,10,42.9738
2297,10,42.9738
2307,10,42.9738
2318,10,42.9738
2328,10,42.9738
2339,10,42.9738
2349,10,42.9738
2360,10,42.9738
2370,10,42.9738
2381,10,42.9738
2391,10,42.9738
2402,10,42.9738
2412,10,42.9738
2423,10,42.9738
2433,10,42.9738
2444,10,42.9738
2454,10,42.9738
2465,10,42.9738
2475,10,42.9738
2486,10,42.9738
2496,10,42.9738
2507,10,42.9738
2517,10,42.9738
2528,10,42.9738
2538,10,42.9738
2549,10,42.9738
2559,10,42.9738
2570,10,42.9738
2580,10,42.9738
2591,10,42.9738
2601,10,42.9738
2612,10,42.9738
2622,10,42.9738
2633,10,42.9738
2643,10,42.9738
2654,10,42.9738
2664,10,42.9738
2675,10,42.9738
2685,10,42.9738
2696,10,42.9738
2706,10,42.9738
2717,10,42.9738
2727,10,42.9738
2738,10,42.9738
2748,10,42.9738
2759,10,42.9738
2769,10,42.9738
2780,10,42.9738
2790,10,42.9738
2801,10,42.9738
2811,10,42.9738
2822,10,42.9738
2832,10,42.9738
2843,10,42.9738
2853,10,42.9738
2864,10,42.9738
2874,10,42.9738
2885,10,42.9738
2895,10,42.9738
2906,10,42.9738
2916,10,42.9738
2966,10,42.9738
2977,10,42.9738
2987,10,42.9738
2998,10,42.9738
3008,10,42.9738
3019,10,42.9738
3029,10,42.9738
3040,10,42.9738
3050,10,42.9738
3061,10,42.9738
3071,10,42.9738
3082,10,42.9738
3092,10,42.9738
3103,10,42.9738
3113,10,42.9738
3124,10,42.9738
3134,10,42.9738
3145,10,42.9738
3155,10,42.9738
3166,10,42.9738
3176,10,42.9738
3187,10,42.9738
3197,10,42.9738
3208,10,42.9738
3218,10,42.9738
3229,10,42.9738
3239,10,42.9738
3250,10,42.9738
3260,10,42.9738
3271,10,42.9738
3281,10,42.9738
3292,10,42.9738
3302,10,42.9738
3313,10,42.9738
3323,10,42.9738
3334,10,42.9738
3344,10,42.9738
3355,10,42.9738
3365,10,42.9738
3376,10,42.9738
3386,10,42.9738
3397,10,42.9738
3407,10,42.9738
3418,10,42.9738
3428,10,42.9738
3439,10,42.9738
3449,10,42.9738
3460,10,42.9738
3470,10,42.9738
3481,10,42.9738
3491,10,42.9738
3502,10,42.9738
3512,10,42.9738
3523,10,42.9738
3533,10,42.9738
3544,10,42.9738
3554,10,42.9738
3565,10,42.9738
3575,10,42.9738
3586,10,42.9738
3596,10,42.9738
3607,10,42.9738
3617,10,42.9738
3631,10,42.9738
3642,10,42.9738
3652,10,42.9738
3663,10,42.9738
3673,10,42.9738
3684,10,42.9738
3694,10,42.9738
3705,10,42.9738
3715,10,42.9738
3726,10,42.9738
3736,10,42.9738
3747,10,42.9738
3757,10,42.9738
3768,10,42.9738
3778,10,42.9738
3789,10,42.9738
3799,10,42.9738
3810,10,42.9738
3820,10,42.9738
3831,10,42.9738
3841,10,42.9738
3852,10,42.9738
3862,10,42.9738
3873,10,42.9738
3883,10,42.9738
3894,10,42.9738
3904,10,42.9738
3915,10,42.9738
3925,10,42.9738
3936,10,42.9738
3946,10,42.9738
3957,10,42.9738
3967,10,42.9738
3978,10,42.9738
3988,10,42.9738
3999,10,42.9738
4009,10,42.9738
4021,20,42.9738
4031,20,42.9738
4042,20,42.9738
4052,20,42.9738
4063,20,42.9738
4074,20,42.9738
4084,20,42.9738
4095,20,42.9738
4105,20,42.9738
4116,20,42.9738
4126,20,42.9738
4137,20,42.9738
4147,20,42.9738
4158,20,42.9738
4168,20,42.9738
4179,20,42.9738
4189,20,42.9738
4200,20,42.9738
4210,20,42.9738
4221,20,42.9738
4231,20,42.9738
4242,20,42.9738
4252,20,42.9738
4263,20,42.9738
4273,20,42.9738
4284,20,42.9738
4294,20,42.9738
4308,20,42.9738
4319,20,42.9738
4329,20,42.9738
4340,20,42.9738
4350,20,42.9738
4361,20,42.9738
4371,20,42.9738
4382,20,42.9738
4392,20,42.9738
4403,20,42.9738
4413,20,42.9738
4424,20,42.9738
4434,20,42.9738
4445,20,42.9738
4455,20,42.9738
4466,20,42.9738
4476,20,42.9738
4487,20,42.9738
4497,20,42.9738
4508,20,42.9738
4518,20,42.9738
4529,20,42.9738
4539,20,42.9738
4550,20,42.9738
4560,20,42.9738
4571,20,42.9738
4581,20,42.9738
4592,20,42.9738
4602,20,42.9738
4613,20,42.9738
4623,20,42.9738
4634,20,42.9738
4644,20,42.9738
4655,20,42.9738
4665,20,42.9738
4676,20,42.9738
4686,20,42.9738
4697,20,42.9738
4707,20,42.9738
4718,20,42.9738
4728,20,42.9738
4739,20,42.9738
4749,20,42.9738
4760,20,42.9738
4770,20,42.9738
4781,20,42.9738
4791,20,42.9738
4802,20,42.9738
4812,20,42.9738
4823,20,42.9738
4833,20,42.9738
4844,20,42.9738
4854,20,42.9738
4865,20,42.9738
4875,20,42.9738
4886,20,42.9738
4896,20,42.9738
4907,20,42.9738
4917,20,42.9738
4928,20,42.9738
4938,20,42.9738
4949,20,42.9738
4959,20,42.9738
4970,20,42.9738
4984,20,42.9738
4994,20,42.9738
5005,20,42.9738
5016,20,42.9738
5026,20,42.9738
5037,20,42.9738
5047,20,42.9738
5058,20,42.9738
5068,20,42.9738
5079,20,42.9738
5089,20,42.9738
5100,20,42.9738
5110,20,42.9738
5121,20,42.9738
5131,20,42.9738
5142,20,42.9738
5152,20,42.9738
5163,20,42.9738
5173,20,42.9738
5184,20,42.9738
5194,20,42.9738
5205,20,42.9738
5215,20,42.9738
5226,20,42.9738
5236,20,42.9738
5247,20,42.9738
5257,20,42.9738
5268,20,42.9738
5278,20,42.9738
5289,20,42.9738
5299,20,42.9738
5310,20,42.9738
5320,20,42.9738
5331,20,42.9738
5341,20,42.9738
5352,20,42.9738
5362,20,42.9738
5373,20,42.9738
5383,20,42.9738
5394,20,42.9738
5404,20,42.9738
5414,20,42.9738
5425,20,42.9738
5435,20,42.9738
5446,20,42.9738
5457,20,42.9738
5467,20,42.9738
5477,20,42.9738
5488,20,42.9738
5498,20,42.9738
5509,20,42.9738
5519,20,42.9738
5530,20,42.9738
5540,20,42.9738
5551,20,42.9738
5561,20,42.9738
5572,20,42.9738
5582,20,42.9738
5593,20,42.9738
5603,20,42.9738
5614,20,42.9738
5624,20,42.9738
5635,20,42.9738
5645,20,42.9738
5695,20,42.9738
5706,20,42.9738
5717,20,42.9738
5727,20,42.9738
5738,20,42.9738
5748,20,42.9738
5759,20,42.9738
5769,20,42.9738
5780,20,42.9738
5790,20,42.9738
5801,20,42.9738
5811,20,42.9738
5822,20,42.9738
5832,20,42.9738
5843,20,42.9738
5853,20,42.9738
5864,20,42.9738
5874,20,42.9738
5885,20,42.9738
5895,20,42.9738
5906,20,42.9738
5916,20,42.9738
5927,20,42.9738
5937,20,42.9738
5948,20,42.9738
5958,20,42.9738
5969,20,42.9738
5979,20,42.9738
5990,20,42.9738
6000,20,42.9738
6011,20,42.9738
6022,30,42.9738
6033,30,42.9738
6043,30,0.7643
6054,30,0.7643
6064,30,290.0232
6075,30,290.0232
6086,30,1527.4949
6097,30,696.7023
6108,30,824.6289
6119,30,726.7442
6129,30,741.1067
6140,30,748.5030
6151,30,721.1539
6162,30,759.8784
6173,30,772.3996
6183,30,777.2021
6194,30,1319.2612
6205,30,847.9367
6216,30,925.9259
6227,30,1003.3445
6238,30,1033.0579
6249,30,1102.1307
6259,30,1043.8413
6270,30,979.1122
6281,30,980.3922
6292,30,948.7666
6303,30,1521.2982
6313,30,1004.6885
6324,30,1069.1376
6335,30,1138.9521
6346,30,1155.6240
6360,30,1202.8870
6372,30,1094.0919
6383,30,1057.8279
6394,30,987.4918
6405,30,1740.1392
6415,30,1030.9279
6426,30,1090.9091
6437,30,1153.8462
6448,30,1187.6484
6459,30,1209.6774
6470,30,1102.9412
6481,30,1061.5712
6492,30,1016.9492
6503,30,990.7530
6513,30,993.3775
6524,30,1026.6941
6535,30,1102.1307
6546,30,1166.4075
6557,30,1216.5450
6568,30,1134.6445
6579,30,1020.4081
6589,30,1028.1014
6600,30,969.6186
6611,30,982.9620
6622,30,1014.8850
6633,30,1063.0758
6644,30,1140.6844
6655,30,1195.2191
6666,30,1185.7708
6677,30,1041.6666
6687,30,1033.0579
6698,30,994.0358
6709,30,951.7767
6720,30,959.6929
6731,30,1011.4633
6741,30,1060.8203
6752,30,1120.2390
6763,30,1189.5321
6774,30,1104.5656
6785,30,1001.3351
6796,30,1023.1924
6807,30,943.3962
6818,30,1578.9474
6828,30,992.0635
6839,30,1049.6851
6850,30,1126.1261
6861,30,1132.9305
6872,30,1182.9653
6883,30,1117.7347
6894,30,1000.6671
6905,30,1026.6941
6915,30,966.4949
6926,30,1639.3442
6937,30,1007.3875
6948,30,1060.0707
6959,30,1136.3636
6970,30,1190.4762
6984,30,1115.2416
6995,30,1000.0000
7006,30,1019.7145
7017,30,936.3296
7028,30,1683.5017
7039,30,988.1423
7050,30,1048.9510
7061,30,1125.2814
7071,30,1137.2252
7082,30,1203.8523
7093,30,1115.2416
7104,30,994.0358
7115,30,1023.1924
7126,30,936.9144
7137,30,952.9860
7148,30,981.0333
7159,30,1045.2961
7170,30,1100.5135
7180,30,1167.3152
7191,30,1164.5963
7202,30,1069.9001
7213,30,1025.9918
7224,30,966.4949
7235,30,942.2111
7253,30,996.0159
7264,30,1052.6316
7275,30,1125.2814
7286,30,1189.5321
7297,30,1178.3190
7308,30,1091.7030
7318,30,1045.2961
7329,30,1001.3351
7340,30,966.4949
7351,30,981.6754
7362,30,1014.8850
7373,30,1145.0382
7384,30,1171.8750
7395,30,1196.1722
7406,30,1123.5955
7416,30,1041.6666
7427,30,2645.5027
7438,30,981.6754
7449,30,1655.6292
7460,30,1030.9279
7471,30,1090.1163
7482,30,1144.1648
7493,30,1200.0000
7503,30,1213.5923
7514,30,1133.7869
7525,30,10948.9053
7536,30,1000.0000
7547,30,1773.0497
7558,30,1041.6666
7569,30,1102.9412
7580,30,1177.3940
7591,30,1220.5045
7602,30,1224.4897
7612,30,1135.5034
7627,30,1080.6917
7638,30,999.3338
7649,30,1023.8908
7660,30,1043.1155
7671,30,1108.6475
7682,30,1180.1731
7692,30,1228.5012
7703,30,1237.6238
7714,30,1145.0382
7725,30,1083.8151
7736,30,1004.6885
7747,30,1748.2517
7758,30,1030.9279
7768,30,1076.0402
7779,30,1150.3068
7790,30,1156.5150
7801,30,1181.1024
7812,30,1066.0980
7823,30,1025.9918
7834,30,953.5919
7844,30,943.9899
7855,30,957.2432
7866,30,993.3775
7877,30,1048.9510
7888,30,1109.4674
7898,30,1182.0331
7909,30,1170.9602
7920,30,1048.9510
7931,30,1032.3469
7942,30,980.3922
7953,30,956.6326
7964,30,961.5385
7974,30,1002.6738
7985,30,1071.4286
7996,30,1151.1896
8007,30,1207.7295
8018,30,1128.6682
8030,40,1069.1376
8041,40,1097.2933
8052,40,1110.2887
8063,40,1162.7906
8074,40,1326.2599
8085,40,1479.2899
8095,40,1564.1293
8106,40,1515.1515
8117,40,1489.5730
8128,40,1373.6263
8139,40,1400.5602
8150,40,1544.7992
8161,40,1687.2891
8172,40,1693.0022
8182,40,1573.9769
8193,40,1473.4774
8204,40,2384.7378
8215,40,1538.4615
8226,40,1785.7142
8237,40,1845.0184
8285,40,1746.2166
8296,40,1863.3540
8307,40,1943.0051
8318,40,1714.2858
8329,40,1619.8704
8339,40,1637.5546
8350,40,1809.4089
8361,40,1928.0205
8372,40,1896.3337
8383,40,1783.5909
8394,40,1666.6666
8405,40,1740.1392
8416,40,1849.5685
8427,40,2024.2915
8437,40,1940.4916
8448,40,1798.5612
8459,40,2595.1558
8470,40,1785.7142
8481,40,1896.3337
8492,40,2086.2310
8503,40,1762.6322
8513,40,1726.1219
8524,40,1722.1584
8535,40,1918.1586
8546,40,2043.5967
8557,40,1997.3369
8568,40,1856.4357
8579,40,1740.1392
8590,40,1829.2683
8600,40,1937.9845
8611,40,2139.8003
8622,40,1893.9395
8633,40,1777.2512
8644,40,1762.6322
8655,40,1854.1409
8666,40,2136.7522
8676,40,2024.2915
8687,40,1822.6002
8698,40,2669.0391
8709,40,1856.4357
8720,40,1971.0907
8731,40,2136.7522
8742,40,1945.5253
8753,40,1775.1479
8763,40,1879.6992
8774,40,2106.7415
8785,40,2177.0681
8796,40,1943.0051
8807,40,1833.7408
8818,40,1807.2289
8829,40,1981.5060
8839,40,2164.5022
8850,40,2057.6133
8861,40,1896.3337
8872,40,1835.9854
8883,40,2002.6702
8894,40,2115.6558
8908,40,1978.8918
8919,40,1818.1818
8930,40,2742.2305
8941,40,2010.7239
8952,40,2136.7522
8963,40,2089.1365
8974,40,1822.6002
8985,40,1833.7408
8995,40,1898.7341
9006,40,2145.9229
9017,40,2199.4136
9028,40,1994.6809
9039,40,1847.2906
9050,40,1920.6146
9061,40,2139.8003
9071,40,2199.4136
9082,40,1971.0907
9093,40,1796.4072
9104,40,1851.8518
9115,40,2013.4229
9126,40,2202.6431
9136,40,2100.8403
9147,40,1796.4072
9158,40,2782.9314
9169,40,2029.7700
9180,40,2148.9971
9191,40,2100.8403
9202,40,1918.1586
9212,40,1824.8175
9223,40,1920.6146
9234,40,2130.6819
9245,40,2086.2310
9256,40,1992.0319
9267,40,1835.9854
9278,40,1913.2653
9289,40,2133.7126
9300,40,2080.4438
9310,40,1978.8918
9321,40,1849.5685
9332,40,1838.2354
9343,40,2010.7239
9354,40,2202.6431
9365,40,2086.2310
9376,40,1867.9950
9387,40,1831.5018
9398,40,2029.7700
9409,40,2139.8003
9419,40,2094.9722
9430,40,1915.7089
9441,40,1827.0402
9452,40,2016.1290
9463,40,2145.9229
9474,40,2202.6431
9485,40,1994.6809
9496,40,1750.2917
9507,40,1913.2653
9517,40,2038.0435
9532,40,2097.9021
9543,40,1937.9845
9554,40,1754.3860
9565,40,1928.0205
9575,40,2161.3833
9586,40,2235.4695
9597,40,1989.3899
9608,40,1838.2354
9619,40,1918.1586
9630,40,2164.5022
9641,40,2218.9348
9652,40,1901.1406
9663,40,1879.6992
9674,40,1935.4839
9685,40,2148.9971
9695,40,2235.4695
9706,40,1994.6809
9717,40,1908.3970
9728,40,1851.8518
9739,40,2046.3848
9750,40,2112.6760
9761,40,2013.4229
9772,40,1920.6146
9782,40,1856.4357
9793,40,2016.1290
9804,40,2183.4060
9815,40,2133.7126
9826,40,1955.6714
9837,40,1865.6716
9848,40,2077.5623
9859,40,2212.3894
9870,40,2013.4229
9880,40,1965.9240
9891,40,1877.3467
9902,40,1950.5852
9913,40,2173.9131
9924,40,2232.1428
9935,40,2046.3848
9946,40,1886.7925
9957,40,1948.0520
9967,40,2202.6431
9978,40,2130.6819
9989,40,2043.5967
10000,40,1794.2584
10011,40,1879.6992
10022,40,2199.4136
10033,50,2304.1475
10044,50,2148.9971
10055,50,2054.7944
10066,50,2212.3894
10077,50,2533.7837
10088,50,2529.5110
10099,50,2297.0903
10110,50,2380.9524
10121,50,2692.9983
10132,50,2604.1667
10146,50,2411.5757
10157,50,2512.5627
10168,50,2912.6213
10179,50,2835.5388
10190,50,2495.8403
10201,50,2446.9819
10212,50,3000.0000
10223,50,2555.3662
10234,50,2396.1660
10244,50,2830.1887
10255,50,3118.5032
10266,50,2599.6533
10277,50,2431.1184
10288,50,2901.3540
10299,50,3105.5901
10309,50,2737.2263
10320,50,2702.7026
10331,50,3099.1736
10342,50,2782.9314
10353,50,2551.0205
10364,50,2577.3196
10375,50,3118.5032
10385,50,3042.5964
10396,50,2712.4773
10407,50,3048.7805
10418,50,3218.8840
10429,50,2895.7529
10440,50,2692.9983
10451,50,3036.4373
10462,50,3048.7805
10472,50,2777.7778
10483,50,2604.1667
10494,50,2895.7529
10505,50,3105.5901
10516,50,2551.0205
10527,50,2964.4268
10538,50,3253.7961
10549,50,2918.2878
10559,50,2577.3196
10570,50,3232.7585
10581,50,3000.0000
10592,50,2599.6533
10603,50,2673.7969
10614,50,3191.4893
10625,50,3171.2473
10635,50,2762.4309
10646,50,2777.7778
10657,50,3048.7805
10668,50,2923.9766
10679,50,2529.5110
10690,50,2988.0479
10701,50,3080.0820
10712,50,2586.2068
10722,50,2683.3630
10774,50,3198.2942
10785,50,2697.8418
10796,50,2581.7556
10807,50,2762.4309
10818,50,3253.7961
10829,50,2636.2039
10840,50,2737.2263
10850,50,3253.7961
10861,50,2857.1428
10872,50,2572.8987
10883,50,2824.8586
10894,50,3348.2144
10905,50,3006.0120
10916,50,2757.3530
10927,50,2994.0120
10938,50,3006.0120
10948,50,2923.9766
10959,50,2906.9768
10970,50,3157.8948
10981,50,3125.0000
10992,50,2752.2935
11003,50,3036.4373
11014,50,3246.7532
11025,50,2906.9768
11035,50,2722.3230
11046,50,2988.0479
11057,50,3282.2756
11068,50,2851.7109
11079,50,2814.2590
11090,50,3177.9661
11101,50,3118.5032
11111,50,2722.3230
11122,50,2772.6433
11133,50,3260.8696
11144,50,2941.1765
11155,50,2772.6433
11166,50,3184.7134
11177,50,3105.5901
11187,50,2599.6533
11198,50,2912.6213
11209,50,2952.7559
11220,50,2717.3914
11231,50,2727.2727
11242,50,2782.9314
11253,50,3275.1091
11264,50,2851.7109
11274,50,2727.2727
11285,50,3198.2942
11296,50,3118.5032
11307,50,2788.1040
11318,50,2645.5027
11329,50,3018.1086
11340,50,2737.2263
11354,50,2851.7109
11365,50,3191.4893
11376,50,3118.5032
11387,50,2645.5027
11398,50,3036.4373
11409,50,3267.9739
11420,50,2757.3530
11431,50,2564.1025
11441,50,3318.5840
11452,50,2857.1428
11463,50,2622.3777
11474,50,2640.8450
11485,50,3303.9648
11496,50,2737.2263
11507,50,2559.7271
11518,50,2793.2961
11529,50,3311.2583
11539,50,2906.9768
11550,50,2737.2263
11561,50,3296.7034
11572,50,2884.6155
11583,50,2840.9092
11594,50,3061.2246
11605,50,3092.7834
11616,50,3042.5964
11626,50,2564.1025
11637,50,2964.4268
11648,50,3239.7407
11659,50,2830.1887
11670,50,2868.0688
11681,50,3267.9739
11692,50,2742.2305
11703,50,2814.2590
11714,50,3067.4846
11724,50,3333.3333
11735,50,2717.3914
11746,50,2555.3662
11757,50,3253.7961
11768,50,3131.5239
11779,50,2767.5276
11790,50,3054.9897
11801,50,3112.0332
11811,50,3054.9897
11822,50,2559.7271
11833,50,3303.9648
11844,50,2941.1765
11855,50,2819.5488
11866,50,2659.5745
11877,50,3048.7805
11888,50,2742.2305
11899,50,2752.2935
11909,50,3042.5964
11920,50,3318.5840
11931,50,2895.7529
11945,50,2879.0786
11957,50,3048.7805
11968,50,2803.7383
11979,50,2559.7271
11989,50,2964.4268
12000,50,3318.5840
12011,50,2636.2039
12022,50,2857.1428
12034,60,3370.7866
12045,60,2873.5632
12056,60,4132.2314
12067,60,3211.9915
12078,60,3275.1091
12089,60,3171.2473
12099,60,3496.5034
12110,60,3488.3721
12121,60,3030.3030
12132,60,3676.4707
12143,60,3623.1885
12154,60,3125.0000
12165,60,3731.3433
12176,60,3712.8713
12186,60,3496.5034
12197,60,3740.6484
12208,60,4201.6807
12219,60,3211.9915
12230,60,3816.7939
12241,60,4385.9648
12252,60,3623.1885
12263,60,3512.8806
12274,60,3731.3433
12284,60,3325.9424
12295,60,4065.0408
12306,60,4054.0540
12317,60,3282.2756
12328,60,3722.0845
12339,60,4201.6807
12350,60,3311.2583
12361,60,3886.0103
12372,60,3605.7693
12382,60,3554.5024
12393,60,4385.9648
12404,60,3480.2783
12415,60,3416.8564
12426,60,3875.9690
12437,60,3816.7939
12448,60,3579.9521
12458,60,4043.1267
12469,60,3658.5366
12480,60,3731.3433
12491,60,3685.5037
12502,60,3768.8442
12513,60,4261.3638
12524,60,3836.3171
12538,60,3504.6729
12549,60,4451.0386
12560,60,3836.3171
12571,60,4166.6665
12582,60,4437.8696
12593,60,3759.3984
12604,60,3916.4490
12615,60,3816.7939
12626,60,3378.3784
12637,60,4424.7788
12648,60,3916.4490
12659,60,3649.6350
12670,60,4451.0386
12680,60,3937.0078
12691,60,3521.1267
12702,60,4491.0181
12713,60,3712.8713
12724,60,4021.4478
12735,60,4424.7788
12746,60,3658.5366
12757,60,3605.7693
12768,60,3856.0410
12779,60,3623.1885
12789,60,4297.9941
12800,60,3640.7766
12811,60,3393.6650
12822,60,4464.2856
12833,60,3947.3684
12844,60,3916.4490
12855,60,4054.0540
12866,60,3378.3784
12877,60,3906.2500
12888,60,4360.4653
12898,60,3778.3376
12909,60,3740.6484
12920,60,4143.6465
12931,60,3393.6650
12942,60,3896.1040
12953,60,3640.7766
12964,60,3401.3606
12975,60,4477.6118
12985,60,3916.4490
12996,60,3440.3669
13007,60,4385.9648
13018,60,3424.6575
13029,60,3440.3669
13040,60,4021.4478
13051,60,3667.4817
13062,60,4076.0869
13072,60,4335.2603
13083,60,3667.4817
13094,60,3937.0078
13105,60,4178.2729
13116,60,3750.0000
13163,60,4032.2581
13175,60,3614.4578
13186,60,3937.0078
13197,60,3740.6484
13208,60,3649.6350
13219,60,4273.5044
13229,60,3896.1040
13240,60,3896.1040
13251,60,4411.7646
13262,60,3846.1538
13273,60,3816.7939
13284,60,4385.9648
13295,60,3464.2031
13305,60,3722.0845
13316,60,4411.7646
13327,60,3333.3333
13338,60,3614.4578
13349,60,3826.5305
13360,60,3694.5813
13371,60,4285.7144
13382,60,3989.3618
13393,60,3282.2756
13404,60,4261.3638
13415,60,4010.6951
13425,60,3440.3669
13436,60,3875.9690
13447,60,3712.8713
13458,60,4132.2314
13469,60,3875.9690
13480,60,3424.6575
13490,60,4054.0540
13501,60,4098.3608
13512,60,3722.0845
13523,60,3797.4683
13534,60,4155.1245
13545,60,3631.9612
13556,60,3947.3684
13567,60,3521.1267
13578,60,3750.0000
13588,60,4518.0723
13599,60,3424.6575
13610,60,3424.6575
13621,60,4491.0181
13632,60,3472.2222
13643,60,4032.2581
13653,60,4451.0386
13664,60,3340.7573
13675,60,4054.0540
13686,60,4310.3447
13697,60,3658.5366
13708,60,3836.3171
13719,60,3504.6729
13730,60,3614.4578
13744,60,3886.0103
13755,60,3340.7573
13766,60,4043.1267
13777,60,3865.9795
13788,60,3740.6484
13799,60,3957.7837
13810,60,3521.1267
13821,60,3649.6350
13832,60,4437.8696
13842,60,3623.1885
13853,60,3916.4490
13864,60,4032.2581
13875,60,3537.7358
13886,60,3968.2539
13897,60,4373.1777
13908,60,3797.4683
13919,60,3768.8442
13929,60,3722.0845
13940,60,3386.0044
13951,60,3916.4490
13962,60,3740.6484
13973,60,3631.9612
13984,60,3937.0078
13995,60,3968.2539
14006,60,3554.5024
14016,60,4360.4653
14027,60,3432.4944
14039,70,3685.5037
14050,70,4587.1558
14061,70,3464.2031
14072,70,4746.8354
14083,70,3957.7837
14094,70,4297.9941
14105,70,5119.4541
14116,70,3937.0078
14127,70,4615.3848
14138,70,4143.6465
14148,70,3916.4490
14159,70,5136.9863
14170,70,4504.5044
14181,70,5154.6392
14192,70,4335.2603
14203,70,4559.2705
14214,70,4838.7095
14225,70,5263.1577
14236,70,4573.1709
14247,70,4201.6807
14257,70,4950.4951
14268,70,4411.7646
14279,70,4132.2314
14290,70,4918.0327
14301,70,4109.5889
14312,70,5617.9775
14323,70,4854.3691
14337,70,4702.1943
14349,70,4285.7144
14360,70,4587.1558
14371,70,5067.5674
14382,70,4347.8262
14393,70,4716.9810
14403,70,4178.2729
14414,70,5000.0000
14425,70,4870.1299
14436,70,4761.9048
14447,70,4531.7222
14458,70,5136.9863
14469,70,5494.5054
14480,70,4731.8613
14491,70,5494.5054
14502,70,4746.8354
14512,70,5639.0977
14523,70,4360.4653
14534,70,5102.0410
14545,70,4518.0723
14556,70,4385.9648
14567,70,4854.3691
14578,70,4807.6924
14589,70,5033.5571
